"","tpv","tpr","fpr","tnr","fnr","ppv","fdr","npv","fors","L.diag","L.pred","L.all","L.eq.diag","model"
"95",0.117,0.977711738484398,0.245005863353015,0.754994136646985,0.0222882615156018,0.18100543291383,0.81899456708617,0.998367702268894,0.00163229773110615,0.133647062434308,0.410313432408638,0.271980247421473,0.222717601837413,"allRun"
"96",0.118,0.977526002971768,0.244213796366778,0.755786203633222,0.0224739970282318,0.18145772996828,0.81854227003172,0.998355844226432,0.0016441557735685,0.133343896697505,0.410093212902644,0.271718554800075,0.221739799338547,"allRun"
"97",0.119,0.977154531946508,0.243658320817989,0.756341679182011,0.0228454680534918,0.181739671134448,0.818260328865552,0.998329938900204,0.00167006109979633,0.133251894435741,0.409965194982674,0.271608544709207,0.220812852764497,"allRun"
"98",0.12,0.977154531946508,0.242927973337174,0.757072026662826,0.0228454680534918,0.182186515219725,0.817813484780275,0.998331547320302,0.00166845267969778,0.132886720695333,0.409740968729986,0.27131384471266,0.220082505283682,"allRun"
"99",0.121,0.976968796433878,0.242331351451437,0.757668648548563,0.0230312035661218,0.182524810882088,0.817475189117912,0.998319327731092,0.00168067226890756,0.132681277508779,0.40957793069341,0.271129604101095,0.219300147885315,"allRun"
"100",0.122,0.976783060921248,0.241817022239595,0.758182977760405,0.0232169390787519,0.182813640629888,0.817186359370112,0.998306944237515,0.00169305576248459,0.132516980659174,0.409439707566298,0.270978344112736,0.218600083160843,"allRun"
"101",0.123,0.976597325408618,0.241035241837595,0.758964758162405,0.0234026745913819,0.18326943185779,0.81673056814221,0.998295177788602,0.00170482221139795,0.132218958214489,0.409217695176804,0.270718326695646,0.217632567246213,"allRun"
"102",0.124,0.976411589895988,0.240448906536096,0.759551093463904,0.0235884101040119,0.183605755797709,0.816394244202291,0.998282994889544,0.00171700511045616,0.132018658320054,0.409055624656374,0.270537141488214,0.216860496432084,"allRun"
"103",0.125,0.976225854383358,0.239831711481885,0.760168288518115,0.0237741456166419,0.183962759441392,0.816037240558608,0.998270901157686,0.00172909884231429,0.131802928549264,0.408883169700461,0.270343049124862,0.216057565865243,"allRun"
"104",0.126,0.976040118870728,0.239060217664122,0.760939782335878,0.0239598811292719,0.184418319003334,0.815581680996666,0.998259179790292,0.00174082020970811,0.131510049396697,0.408661250603187,0.270085649999942,0.215100336534851,"allRun"
"105",0.127,0.975482912332838,0.238329870183307,0.761670129816693,0.024517087667162,0.184792934801731,0.815207065198269,0.998220472653248,0.00177952734675169,0.131423478925234,0.40849329627251,0.269958387598872,0.213812782516145,"allRun"
"106",0.128,0.975297176820208,0.237620095870965,0.762379904129035,0.024702823179792,0.185213925434729,0.814786074565271,0.998208681832263,0.00179131816773742,0.131161459525379,0.408288696366504,0.269725077945941,0.212917272691173,"allRun"
"107",0.129,0.974554234769688,0.23711605324336,0.76288394675664,0.025445765230312,0.185419464273093,0.814580535726906,0.998156123822342,0.00184387617765814,0.131280909236836,0.408212205952282,0.269746557594559,0.211670288013048,"allRun"
"108",0.13,0.973997028231798,0.236395992346781,0.763604007653219,0.0260029717682021,0.185792736935341,0.814207263064659,0.998117596439568,0.00188240356043188,0.131199482057492,0.408044833312545,0.269622157685019,0.210393020578579,"allRun"
"109",0.131,0.973997028231798,0.235737650955624,0.764262349044376,0.0260029717682021,0.186214978161287,0.813785021838713,0.998119214906565,0.00188078509343472,0.130870311361913,0.407832903466074,0.269351607413993,0.209734679187422,"allRun"
"110",0.132,0.973254086181278,0.235161602238361,0.764838397761639,0.0267459138187221,0.186470232376072,0.813529767623928,0.998067036256494,0.00193296374350645,0.130953758028541,0.407731365683717,0.269342561856129,0.208415688419639,"allRun"
"111",0.133,0.973068350668648,0.234575266936861,0.765424733063139,0.0269316493313522,0.186820240345184,0.813179759654816,0.998055127087385,0.00194487291261485,0.130753458134107,0.407562316283715,0.269157887208911,0.207643617605509,"allRun"
"112",0.134,0.973068350668648,0.233968358466887,0.766031641533113,0.0269316493313522,0.187214122355632,0.812785877644368,0.998056664969041,0.00194333503095934,0.13045000389912,0.407364606337664,0.268907305118392,0.207036709135535,"allRun"
"113",0.135,0.972696879643388,0.23331001707573,0.76668998292427,0.0273031203566122,0.187585070563794,0.812414929436206,0.998031601499732,0.00196839850026781,0.130306568716171,0.407191663968237,0.268749116342204,0.206006896719118,"allRun"
"114",0.136,0.972696879643388,0.232651675684572,0.767348324315428,0.0273031203566122,0.188016083865872,0.811983916134128,0.998033286952799,0.00196671304720111,0.129977398020592,0.406975314590664,0.268476356305628,0.20534855532796,"allRun"
"115",0.137,0.972511144130758,0.232096200135783,0.767903799864217,0.0274888558692422,0.188352098996367,0.811647901003633,0.998021363921978,0.00197863607802243,0.129792528002513,0.406813268540828,0.26830289827167,0.204607344266541,"allRun"
"116",0.138,0.972511144130758,0.231540724586994,0.768459275413006,0.0274888558692422,0.188718688051901,0.811281311948099,0.998022791337689,0.00197720866231146,0.129514790228118,0.406629260305205,0.268072025266662,0.204051868717751,"allRun"
"117",0.139,0.972325408618128,0.230841236858889,0.769158763141111,0.0276745913818722,0.189153056800116,0.810846943199884,0.998011265048984,0.00198873495101572,0.12925791412038,0.40641783907545,0.267837876597915,0.203166645477016,"allRun"
"118",0.14,0.972139673105498,0.230306334478573,0.769693665521427,0.0278603268945022,0.189479781341636,0.810520218658364,0.997999333111037,0.00200066688896299,0.129083330686538,0.406260442773664,0.267671886730101,0.202446007584071,"allRun"
"119",0.141,0.971953937592868,0.2298948711091,0.7701051288909,0.0280460624071322,0.189725183090421,0.810274816909579,0.997987096086168,0.00201290391383172,0.128970466758116,0.406143860411705,0.267557163584911,0.201848808701967,"allRun"
"120",0.142,0.971582466567608,0.229287962639126,0.770712037360874,0.0284175334323923,0.190073035136805,0.809926964863195,0.997962092251955,0.00203790774804534,0.128852748035759,0.40598243630562,0.26741759217069,0.200870429206734,"allRun"
"121",0.143,0.971025260029718,0.228794206595758,0.771205793404242,0.0289747399702823,0.190316709137241,0.809683290862759,0.99792354381855,0.00207645618145032,0.12888447328302,0.405879873522105,0.267382173402562,0.199819466625475,"allRun"
"122",0.144,0.970653789004458,0.228351883473574,0.771648116526426,0.0293462109955423,0.190556061987238,0.809443938012762,0.997898181527942,0.00210181847205779,0.128849047234558,0.40577287824241,0.267310962738484,0.199005672478031,"allRun"
"123",0.145,0.970282317979198,0.227734688419363,0.772265311580636,0.0297176820208024,0.190914738880971,0.809085261119029,0.99787333023194,0.00212666976806008,0.128726185220083,0.405605965443545,0.267166075331814,0.198017006398561,"allRun"
"124",0.146,0.970282317979198,0.227199786039048,0.772800213960952,0.0297176820208024,0.191278239537183,0.808721760462817,0.997874799102103,0.00212520089789738,0.128458734029925,0.405423480680357,0.266941107355141,0.197482104018246,"allRun"
